"","x"
"15893",14.5
"15894",20.25
"15895",26.13
"15896",31.69
"15897",36.87
"15898",42.01
"15899",47.75
"15900",54.64
"15901",62.94
"15902",72.16
"15903",81.2
"15904",88.63
"15905",93.3
"15906",94.79
"15907",93.53
"15908",90.64
"15909",87.36
"15910",84.86
"15911",83.73
"15912",84.01
"15913",85.08
"15914",86.1
"15915",86.32
"15916",85.5
"15917",84.2
"15918",83.54
"15919",84.96
"15920",89.45
"15921",97.02
"15922",106.13
"15923",113.96
"15924",116.75
"15925",110.74
"15926",93.22
"15927",63.66
"15928",24.56
"15929",-18.92
"15930",-60.08
"15931",-92.65
"15932",-112.69
"15933",-119.61
"15934",-115.67
"15935",-105.03
"15936",-92.44
"15937",-82.08
"15938",-76.91
"15939",-77.94
"15940",-83.69
"15941",-90.85
"15942",-95.04
"15943",-92.95
"15944",-83.69
"15945",-69.38
"15946",-54.31
"15947",-42.87
"15948",-37.77
"15949",-38.96
"15950",-44.87
"15951",-52.97
"15952",-60.54
"15953",-64.45
"15954",-61.44
"15955",-49.31
"15956",-28.81
"15957",-4.62
"15958",15.76
"15959",24.96
"15960",19.51
"15961",1.54
"15962",-22.06
"15963",-43.04
"15964",-55.36
"15965",-57.59
"15966",-52.14
"15967",-43.26
"15968",-34.83
"15969",-29.12
"15970",-26.85
"15971",-27.63
"15972",-30.07
"15973",-32.26
"15974",-32.14
"15975",-28.24
"15976",-20.58
"15977",-10.84
"15978",-1.63
"15979",4.78
"15980",7.29
"15981",6.86
"15982",5.35
"15983",4.69
"15984",5.86
"15985",8.44
"15986",11.12
"15987",12.6
"15988",12.16
"15989",9.96
"15990",6.91
"15991",3.9
"15992",1.44
"15993",-0.66
"15994",-2.93
"15995",-5.84
"15996",-9.23
"15997",-12.73
"15998",-16.16
"15999",-19.78
"16000",-24.29
"16001",-30.4
"16002",-38.45
"16003",-48.22
"16004",-58.64
"16005",-68.1
"16006",-75.02
"16007",-78.32
"16008",-77.72
"16009",-73.96
"16010",-68.55
"16011",-63.42
"16012",-60.38
"16013",-60.24
"16014",-62.44
"16015",-65.42
"16016",-67.12
"16017",-66.02
"16018",-61.72
"16019",-55.01
"16020",-47.28
"16021",-39.95
"16022",-33.82
"16023",-28.96
"16024",-25.04
"16025",-21.68
"16026",-18.6
"16027",-15.61
"16028",-12.47
"16029",-8.62
"16030",-3.47
"16031",3.35
"16032",11.65
"16033",20.54
"16034",28.68
"16035",34.76
"16036",37.94
"16037",38.06
"16038",35.64
"16039",31.51
"16040",26.56
"16041",21.46
"16042",16.51
"16043",11.72
"16044",6.99
"16045",2.13
"16046",-2.85
"16047",-7.74
"16048",-12.08
"16049",-15.23
"16050",-16.7
"16051",-16.31
"16052",-14.2
"16053",-10.65
"16054",-6.05
"16055",-0.65
"16056",5.3
"16057",11.4
"16058",17.09
"16059",21.92
"16060",25.62
"16061",28.23
"16062",29.96
"16063",31.06
"16064",31.85
"16065",32.84
"16066",34.59
"16067",37.66
"16068",42.28
"16069",48.16
"16070",54.61
"16071",60.95
"16072",66.87
"16073",72.55
"16074",78.02
"16075",82.39
"16076",83.46
"16077",77.99
"16078",62.85
"16079",36.31
"16080",-1.25
"16081",-47.44
"16082",-98.66
"16083",-150.89
"16084",-200.4
"16085",-243.52
"16086",-276.86
"16087",-297.27
"16088",-302.3
"16089",-290.8
"16090",-263.51
"16091",-223.26
"16092",-174.46
"16093",-122.27
"16094",-71.58
"16095",-26.39
"16096",10.58
"16097",37.5
"16098",52.96
"16099",55.86
"16100",45.62
"16101",22.77
"16102",-10.45
"16103",-50.1
"16104",-91.15
"16105",-128.49
"16106",-157.91
"16107",-176.56
"16108",-182.89
"16109",-176.3
"16110",-157.13
"16111",-126.68
"16112",-87.46
"16113",-43.04
"16114",2.3
"16115",44.65
"16116",80.94
"16117",109.57
"16118",130.47
"16119",144.63
"16120",154.03
"16121",160.98
"16122",167.86
"16123",176.14
"16124",185.84
"16125",195.2
"16126",201.04
"16127",199.78
"16128",188.66
"16129",166.78
"16130",135.26
"16131",96.95
"16132",55.64
"16133",15.14
"16134",-21.26
"16135",-51.03
"16136",-72.66
"16137",-85.69
"16138",-90.78
"16139",-89.54
"16140",-84.15
"16141",-76.77
"16142",-69.05
"16143",-61.83
"16144",-55.15
"16145",-48.42
"16146",-41.03
"16147",-32.47
"16148",-22.69
"16149",-11.95
"16150",-0.72
"16151",10.32
"16152",20.41
"16153",28.81
"16154",35.03
"16155",39.02
"16156",41.31
"16157",42.67
"16158",43.8
"16159",44.96
"16160",45.85
"16161",45.87
"16162",44.46
"16163",41.61
"16164",37.91
"16165",34.35
"16166",31.87
"16167",30.85
"16168",30.89
"16169",31.05
"16170",30.38
"16171",28.06
"16172",23.73
"16173",17.34
"16174",9.23
"16175",0.08
"16176",-9.06
"16177",-17.04
"16178",-22.89
"16179",-25.91
"16180",-26.19
"16181",-24.27
"16182",-20.97
"16183",-16.89
"16184",-12.36
"16185",-7.43
"16186",-2.22
"16187",2.91
"16188",7.54
"16189",11.33
"16190",14.26
"16191",16.61
"16192",18.81
"16193",21.2
"16194",23.92
"16195",26.86
"16196",29.79
"16197",32.46
"16198",34.72
"16199",36.56
"16200",38.19
"16201",39.75
"16202",41.44
"16203",43.24
"16204",44.85
"16205",45.73
"16206",45.15
"16207",42.6
"16208",38.15
"16209",32.56
"16210",27.12
"16211",23.38
"16212",22.58
"16213",25.3
"16214",31.49
"16215",40.48
"16216",51.52
"16217",63.93
"16218",77.12
"16219",90.63
"16220",103.88
"16221",116.34
"16222",127.3
"16223",136
"16224",141.3
"16225",142.01
"16226",136.93
"16227",125.42
"16228",107.72
"16229",84.91
"16230",58.86
"16231",31.62
"16232",5.26
"16233",-18.83
"16234",-39.82
"16235",-57.64
"16236",-72.62
"16237",-85.12
"16238",-95.46
"16239",-103.81
"16240",-110.22
"16241",-114.71
"16242",-117.58
"16243",-119.36
"16244",-120.71
"16245",-122.23
"16246",-124.04
"16247",-126.02
"16248",-127.7
"16249",-128.51
"16250",-128.08
"16251",-126.15
"16252",-122.73
"16253",-117.84
"16254",-111.59
"16255",-104.05
"16256",-95.55
"16257",-86.59
"16258",-77.88
"16259",-70.32
"16260",-64.41
"16261",-60.23
"16262",-57.3
"16263",-54.94
"16264",-52.41
"16265",-49.35
"16266",-45.55
"16267",-41.05
"16268",-35.94
"16269",-30.1
"16270",-23.44
"16271",-15.93
"16272",-7.83
"16273",0.61
"16274",9.08
"16275",17.54
"16276",26.06
"16277",34.79
"16278",43.75
"16279",52.63
"16280",60.8
"16281",67.54
"16282",72.39
"16283",75.41
"16284",77.21
"16285",78.73
"16286",80.78
"16287",83.67
"16288",87
"16289",89.82
"16290",91.09
"16291",90.13
"16292",86.9
"16293",81.99
"16294",76.38
"16295",70.95
"16296",66.35
"16297",62.79
"16298",60.23
"16299",58.46
"16300",57.29
"16301",56.52
"16302",55.99
"16303",55.53
"16304",55.04
"16305",54.43
"16306",53.63
"16307",52.58
"16308",51.04
"16309",48.75
"16310",45.45
"16311",41.1
"16312",35.79
"16313",29.81
"16314",23.38
"16315",16.54
"16316",9.14
"16317",0.87
"16318",-8.47
"16319",-18.98
"16320",-30.52
"16321",-42.95
"16322",-55.97
"16323",-69.02
"16324",-81.03
"16325",-90.47
"16326",-95.75
"16327",-95.79
"16328",-90.66
"16329",-81.49
"16330",-70.18
"16331",-58.47
"16332",-47.38
"16333",-36.99
"16334",-26.66
"16335",-15.93
"16336",-4.69
"16337",6.45
"16338",16.59
"16339",24.98
"16340",31.31
"16341",35.7
"16342",38.37
"16343",39.5
"16344",38.9
"16345",36.32
"16346",31.66
"16347",25.2
"16348",17.67
"16349",10.06
"16350",3.26
"16351",-2.45
"16352",-7.33
"16353",-12.2
"16354",-17.93
"16355",-25.02
"16356",-33.24
"16357",-41.74
"16358",-49.04
"16359",-53.7
"16360",-54.7
"16361",-51.65
"16362",-45.1
"16363",-36.08
"16364",-25.9
"16365",-15.72
"16366",-6.29
"16367",2.18
"16368",9.83
"16369",17.19
"16370",24.98
"16371",33.76
"16372",43.86
"16373",55.21
"16374",67.16
"16375",78.61
"16376",88.25
"16377",94.9
"16378",97.89
"16379",97.22
"16380",93.28
"16381",86.59
"16382",77.62
"16383",66.69
"16384",54.33
"16385",41.31
"16386",28.72
"16387",17.55
"16388",8.52
"16389",1.65
"16390",-3.69
"16391",-8.46
"16392",-13.65
"16393",-19.68
"16394",-26.29
"16395",-32.76
"16396",-38.26
"16397",-42.17
"16398",-44.51
"16399",-45.68
"16400",-46.43
"16401",-47.67
"16402",-50.03
"16403",-53.74
"16404",-58.58
"16405",-63.94
"16406",-68.92
"16407",-72.57
"16408",-74.08
"16409",-72.89
"16410",-68.97
"16411",-62.68
"16412",-54.71
"16413",-45.9
"16414",-37.09
"16415",-28.95
"16416",-21.95
"16417",-16.27
"16418",-11.73
"16419",-7.75
"16420",-3.49
"16421",2.03
"16422",9.62
"16423",19.74
"16424",32.37
"16425",46.95
"16426",62.6
"16427",78.19
"16428",92.58
"16429",104.68
"16430",113.68
"16431",119.13
"16432",120.9
"16433",119.15
"16434",114.13
"16435",106.24
"16436",95.96
"16437",83.98
"16438",71.16
"16439",58.7
"16440",47.84
"16441",39.53
"16442",34.03
"16443",30.66
"16444",28.07
"16445",24.71
"16446",19.38
"16447",11.61
"16448",1.77
"16449",-9.24
"16450",-20.52
"16451",-31.65
"16452",-42.93
"16453",-55.22
"16454",-69.51
"16455",-86.33
"16456",-105.39
"16457",-125.48
"16458",-145.1
"16459",-163.17
"16460",-179.5
"16461",-194.92
"16462",-210.56
"16463",-227
"16464",-243.57
"16465",-258.41
"16466",-269.27
"16467",-274.39
"16468",-273.09
"16469",-265.33
"16470",-251.08
"16471",-229.89
"16472",-201.55
"16473",-166.59
"16474",-126.61
"16475",-83.74
"16476",-39.09
"16477",8.19
"16478",60.42
"16479",119.53
"16480",184.4
"16481",249.45
"16482",305.64
"16483",343.29
"16484",355.59
"16485",340.99
"16486",303.2
"16487",249.27
"16488",186.79
"16489",122.04
"16490",59.49
"16491",2.56
"16492",-45.35
"16493",-80.86
"16494",-101.13
"16495",-105.25
"16496",-95.17
"16497",-75.64
"16498",-52.79
"16499",-31.87
"16500",-15.68
"16501",-3.89
"16502",6.06
"16503",17.65
"16504",33.58
"16505",54.78
"16506",79.86
"16507",105.23
"16508",125.73
"16509",135.91
"16510",131.66
"16511",111.86
"16512",79.17
"16513",39.19
"16514",-1.32
"16515",-36.15
"16516",-60.7
"16517",-72.02
"16518",-68.49
"16519",-49.71
"16520",-16.79
"16521",27.05
"16522",76.53
"16523",125.33
"16524",167.63
"16525",199.25
"16526",218.08
"16527",223.54
"16528",215.68
"16529",195.1
"16530",163.11
"16531",122.18
"16532",76.17
"16533",29.72
"16534",-12.86
"16535",-48.63
"16536",-76.44
"16537",-96.88
"16538",-111.43
"16539",-121.41
"16540",-127.58
"16541",-130.03
"16542",-128.83
"16543",-125.2
"16544",-121.71
"16545",-121.68
"16546",-127.93
"16547",-141.31
"16548",-159.97
"16549",-180.14
"16550",-196.96
"16551",-205.64
"16552",-201.98
"16553",-182.54
"16554",-145.07
"16555",-89.32
"16556",-18.42
"16557",60.78
"16558",138.46
"16559",204.41
"16560",250.85
"16561",274.51
"16562",277.01
"16563",263.14
"16564",238.34
"16565",206.73
"16566",170.59
"16567",130.91
"16568",88.89
"16569",46.95
"16570",8.32
"16571",-23.73
"16572",-47.5
"16573",-63.68
"16574",-74.91
"16575",-84.65
"16576",-95.83
"16577",-109.51
"16578",-124.45
"16579",-137.82
"16580",-146.34
"16581",-148.03
"16582",-142.83
"16583",-132.23
"16584",-117.9
"16585",-100.15
"16586",-77.35
"16587",-46.46
"16588",-5.54
"16589",44.05
"16590",96.53
"16591",143.5
"16592",177.74
"16593",195.68
"16594",197.44
"16595",184.56
"16596",159.31
"16597",123.45
"16598",79.33
"16599",30.9
"16600",-15.15
"16601",-49.68
"16602",-65.17
"16603",-59.91
"16604",-40.88
"16605",-18.02
"16606",-0.66
"16607",5.98
"16608",0.26
"16609",-16.98
"16610",-42.82
"16611",-74.47
"16612",-110.3
"16613",-151.58
"16614",-195.1
"16615",-233.45
"16616",-256.53
"16617",-257.07
"16618",-232.75
"16619",-184.61
"16620",-117.2
"16621",-37.04
"16622",45.98
"16623",127.61
"16624",207.91
"16625",289.15
"16626",370.34
"16627",433.04
"16628",456.22
"16629",428.99
"16630",378.52
"16631",316.86
"16632",249.8
"16633",173.92
"16634",92.6
"16635",10.25
"16636",-68.55
"16637",-137.49
"16638",-190.95
"16639",-226.15
"16640",-247.39
"16641",-258.36
"16642",-262.53
"16643",-262.49
"16644",-262.31
"16645",-265.76
"16646",-272.93
"16647",-280.73
"16648",-284.42
"16649",-282.03
"16650",-270.04
"16651",-245.37
"16652",-206.09
"16653",-154
"16654",-93.6
"16655",-29.5
"16656",34.69
"16657",97.02
"16658",155.25
"16659",208.98
"16660",257.59
"16661",299.23
"16662",329.75
"16663",344.89
"16664",342.93
"16665",325.18
"16666",294.95
"16667",254.93
"16668",207.24
"16669",153.15
"16670",94.16
"16671",32.71
"16672",-26.82
"16673",-78.64
"16674",-117.74
"16675",-141.8
"16676",-152.31
"16677",-153.44
"16678",-150.64
"16679",-148.87
"16680",-151.75
"16681",-160.79
"16682",-175.54
"16683",-194
"16684",-213
"16685",-228.48
"16686",-236.33
"16687",-233.28
"16688",-217.57
"16689",-189.09
"16690",-148.55
"16691",-96.92
"16692",-35.07
"16693",35.87
"16694",113.67
"16695",193.75
"16696",269.46
"16697",332.96
"16698",376.95
"16699",396.45
"16700",389.77
"16701",358.7
"16702",307.97
"16703",244.14
"16704",174.18
"16705",104.34
"16706",39.24
"16707",-18.69
"16708",-68.85
"16709",-111.78
"16710",-148.5
"16711",-180.48
"16712",-209.85
"16713",-239.22
"16714",-270.84
"16715",-304.86
"16716",-338.34
"16717",-365.16
"16718",-377.71
"16719",-369.59
"16720",-338.35
"16721",-286.58
"16722",-220.28
"16723",-145.9
"16724",-67.5
"16725",13.83
"16726",98.43
"16727",185.1
"16728",269.24
"16729",343.05
"16730",397.7
"16731",426.21
"16732",425.29
"16733",395.61
"16734",340.87
"16735",267.23
"16736",182.72
"16737",96.78
"16738",19.04
"16739",-42.8
"16740",-85.09
"16741",-109.16
"16742",-120.26
"16743",-124.85
"16744",-128.21
"16745",-133.58
"16746",-142.53
"16747",-156.13
"16748",-175.38
"16749",-200.61
"16750",-230.23
"16751",-259.97
"16752",-283.37
"16753",-293.89
"16754",-287.58
"16755",-264.42
"16756",-227.72
"16757",-182.07
"16758",-131.09
"16759",-76.14
"16760",-16.91
"16761",46.8
"16762",113.25
"16763",177.7
"16764",233.17
"16765",272.59
"16766",290.95
"16767",286.95
"16768",263.26
"16769",225.23
"16770",179.28
"16771",131.38
"16772",85.84
"16773",45.18
"16774",10.32
"16775",-18.46
"16776",-40.75
"16777",-55.98
"16778",-63.9
"16779",-65.19
"16780",-61.48
"16781",-54.93
"16782",-47.02
"16783",-38.06
"16784",-27.41
"16785",-14.23
"16786",1.19
"16787",16.88
"16788",29.99
"16789",38.56
"16790",43.17
"16791",47.28
"16792",55.93
"16793",73.13
"16794",99.71
"16795",132.68
"16796",166.41
"16797",195
"16798",214.67
"16799",224.65
"16800",226.72
"16801",223.68
"16802",217.78
"16803",210.03
"16804",200.45
"16805",188.84
"16806",175.15
"16807",159.83
"16808",143.42
"16809",126.25
"16810",108.15
"16811",88.58
"16812",67.04
"16813",43.57
"16814",19.24
"16815",-3.9
"16816",-23.44
"16817",-37.4
"16818",-44.97
"16819",-46.42
"16820",-42.93
"16821",-35.98
"16822",-26.84
"16823",-16.41
"16824",-5.32
"16825",5.87
"16826",16.31
"16827",24.9
"16828",30.76
"16829",33.49
"16830",33.53
"16831",31.86
"16832",29.46
"16833",26.79
"16834",23.56
"16835",18.95
"16836",12.13
"16837",2.96
"16838",-8.06
"16839",-19.92
"16840",-31.62
"16841",-42.61
"16842",-52.97
"16843",-62.85
"16844",-72.26
"16845",-80.79
"16846",-87.53
"16847",-91.46
"16848",-91.51
"16849",-86.94
"16850",-77.32
"16851",-62.8
"16852",-44.19
"16853",-23.25
"16854",-2.46
"16855",15.52
"16856",28.5
"16857",35.49
"16858",36.72
"16859",33.52
"16860",27.59
"16861",20.57
"16862",13.5
"16863",6.99
"16864",1.3
"16865",-3.37
"16866",-6.76
"16867",-8.72
"16868",-9.04
"16869",-7.69
"16870",-4.69
"16871",-0.35
"16872",4.57
"16873",9.04
"16874",12
"16875",12.83
"16876",11.55
"16877",8.8
"16878",5.59
"16879",2.94
"16880",1.6
"16881",1.79
"16882",3.07
"16883",4.26
"16884",3.59
"16885",-0.87
"16886",-10.67
"16887",-26.2
"16888",-46.56
"16889",-69.78
"16890",-93.67
"16891",-116.89
"16892",-139.28
"16893",-161.51
"16894",-184.53
"16895",-209.08
"16896",-234.84
"16897",-259.64
"16898",-279.25
"16899",-288.27
"16900",-281.68
"16901",-257.12
"16902",-216.08
"16903",-164.43
"16904",-110.57
"16905",-62.87
"16906",-26.88
"16907",-3.94
"16908",8.5
"16909",15.32
"16910",21.4
"16911",29.96
"16912",41.72
"16913",55.24
"16914",67.7
"16915",75.95
"16916",77.53
"16917",71.33
"16918",57.83
"16919",38.74
"16920",16.09
"16921",-8.12
"16922",-31.82
"16923",-53.17
"16924",-70.72
"16925",-83.62
"16926",-91.82
"16927",-96.23
"16928",-98.49
"16929",-100.65
"16930",-104.35
"16931",-110.54
"16932",-119.28
"16933",-130.02
"16934",-141.6
"16935",-152.78
"16936",-162.6
"16937",-170.46
"16938",-175.95
"16939",-178.45
"16940",-177.07
"16941",-170.65
"16942",-158.1
"16943",-138.86
"16944",-113.24
"16945",-82.16
"16946",-46.64
"16947",-7.4
"16948",35.32
"16949",81.13
"16950",128.67
"16951",175.21
"16952",216.76
"16953",248.71
"16954",267.38
"16955",270.84
"16956",259.43
"16957",235.78
"16958",204.22
"16959",169.87
"16960",137.71
"16961",111.39
"16962",92.36
"16963",79.77
"16964",71.15
"16965",63.62
"16966",55.2
"16967",45.35
"16968",34.65
"16969",24.01
"16970",13.93
"16971",4.15
"16972",-5.77
"16973",-15.91
"16974",-25.77
"16975",-34.23
"16976",-40.39
"16977",-44.08
"16978",-45.84
"16979",-46.63
"16980",-47.31
"16981",-48.1
"16982",-48.73
"16983",-48.81
"16984",-48.09
"16985",-46.79
"16986",-45.12
"16987",-42.9
"16988",-39.06
"16989",-31.91
"16990",-19.91
"16991",-2.71
"16992",18.03
"16993",38.9
"16994",55.68
"16995",65.15
"16996",66.09
"16997",59.76
"16998",48.9
"16999",36.52
"17000",24.62
"17001",13.96
"17002",4.49
"17003",-3.93
"17004",-10.77
"17005",-14.95
"17006",-15.33
"17007",-11.29
"17008",-3.03
"17009",8.47
"17010",21.77
"17011",35.45
"17012",48.15
"17013",58.85
"17014",66.98
"17015",72.48
"17016",75.74
"17017",77.31
"17018",77.62
"17019",76.8
"17020",74.77
"17021",71.35
"17022",66.56
"17023",60.57
"17024",53.64
"17025",45.91
"17026",37.27
"17027",27.74
"17028",17.55
"17029",7.35
"17030",-2.03
"17031",-9.93
"17032",-16.07
"17033",-20.63
"17034",-23.88
"17035",-26.13
"17036",-27.48
"17037",-28.07
"17038",-28.04
"17039",-27.79
"17040",-27.98
"17041",-29.21
"17042",-32.07
"17043",-36.73
"17044",-43.06
"17045",-50.58
"17046",-58.59
"17047",-66.22
"17048",-72.78
"17049",-77.84
"17050",-81.31
"17051",-83.23
"17052",-83.64
"17053",-82.44
"17054",-79.43
"17055",-74.52
"17056",-67.81
"17057",-59.52
"17058",-49.78
"17059",-38.44
"17060",-25.05
"17061",-9.18
"17062",9.08
"17063",28.73
"17064",47.84
"17065",63.97
"17066",75.06
"17067",80.22
"17068",79.96
"17069",75.69
"17070",69.03
"17071",61.1
"17072",52.2
"17073",42.11
"17074",30.75
"17075",18.62
"17076",6.95
"17077",-2.86
"17078",-10.02
"17079",-14.53
"17080",-17.13
"17081",-18.77
"17082",-20
"17083",-20.69
"17084",-20.12
"17085",-17.54
"17086",-12.4
"17087",-4.88
"17088",4.28
"17089",13.74
"17090",21.8
"17091",26.99
"17092",28.45
"17093",26.45
"17094",22.45
"17095",18.54
"17096",16.68
"17097",17.74
"17098",21.15
"17099",25.18
"17100",28.03
"17101",28.63
"17102",27.18
"17103",24.71
"17104",22.27
"17105",20.14
"17106",17.62
"17107",13.38
"17108",6.19
"17109",-4.3
"17110",-17.53
"17111",-32.32
"17112",-47.35
"17113",-61.73
"17114",-74.92
"17115",-86.75
"17116",-97.11
"17117",-105.71
"17118",-112.08
"17119",-115.74
"17120",-116.32
"17121",-113.61
"17122",-107.88
"17123",-99.79
"17124",-90.39
"17125",-80.69
"17126",-70.79
"17127",-59.49
"17128",-44.31
"17129",-22.57
"17130",6.91
"17131",42.29
"17132",78.57
"17133",108.98
"17134",127.61
"17135",131.91
"17136",123.38
"17137",106.59
"17138",86.82
"17139",67.83
"17140",50.94
"17141",35.67
"17142",21.11
"17143",7.07
"17144",-5.72
"17145",-16.32
"17146",-24.22
"17147",-29.79
"17148",-34.09
"17149",-38.14
"17150",-42.49
"17151",-46.92
"17152",-50.76
"17153",-53.14
"17154",-53.33
"17155",-51.02
"17156",-46.45
"17157",-40.42
"17158",-33.83
"17159",-26.92
"17160",-18.73
"17161",-7.42
"17162",8.84
"17163",30.41
"17164",55.19
"17165",78.95
"17166",96.63
"17167",104.74
"17168",102.61
"17169",92.62
"17170",78.76
"17171",64.56
"17172",51.67
"17173",39.59
"17174",26.62
"17175",11.28
"17176",-6.71
"17177",-26.44
"17178",-46.39
"17179",-65.19
"17180",-81.82
"17181",-95.68
"17182",-106.19
